Date,Value
2015-08-04,34.06960048
2015-08-03,24.44201702
2015-08-02,23.21137984
2015-08-01,35.53322565
2015-07-31,36.24450554
2015-07-30,34.2211923
2015-07-29,37.6968152
2015-07-28,27.07995409
2015-07-27,31.04624618
2015-07-26,19.31582931
2015-07-25,21.29176583
2015-07-24,23.81935542
2015-07-23,26.29277354
2015-07-22,29.63588801
2015-07-21,28.07981875
2015-07-20,34.33022074
2015-07-19,18.96201852
2015-07-18,44.79302014
2015-07-17,24.85055473
2015-07-16,27.19002001
2015-07-15,28.01849933
2015-07-14,28.01547123
2015-07-13,34.05650153
2015-07-12,45.57106997
2015-07-11,36.93888783
2015-07-10,38.9927783
2015-07-09,42.4508178
2015-07-08,50.05174109
2015-07-07,44.63938234
2015-07-06,29.305557
2015-07-05,18.13805799
2015-07-04,19.74261492
2015-07-03,25.17856317
2015-07-02,21.94824463
2015-07-01,23.45051495
2015-06-30,27.42901276
2015-06-29,17.63474995
2015-06-28,15.34595899
2015-06-27,17.01717922
2015-06-26,18.07278654
2015-06-25,16.65594974
2015-06-24,16.74555521
2015-06-23,22.92876742
2015-06-22,23.22920549
2015-06-21,13.16567765
2015-06-20,22.55311938
2015-06-19,29.0238427
2015-06-18,19.74416605
2015-06-17,24.94126752
2015-06-16,19.75196704
2015-06-15,18.51876216
2015-06-14,15.99530424
2015-06-13,17.53784362
2015-06-12,18.13113121
2015-06-11,18.23746303
2015-06-10,20.21619753
2015-06-09,16.68496332
2015-06-08,15.28474251
2015-06-07,13.64505466
2015-06-06,15.2555162
2015-06-05,16.17225384
2015-06-04,17.47387221
2015-06-03,17.86202728
2015-06-02,19.09865642
2015-06-01,45.24728362
2015-05-31,13.638817
2015-05-30,18.13414229
2015-05-29,17.52633345
2015-05-28,16.12750693
2015-05-27,16.09865543
2015-05-26,17.74572734
2015-05-25,15.48928101
2015-05-24,12.74716388
2015-05-23,13.47221894
2015-05-22,15.32116469
2015-05-21,14.46308563
2015-05-20,15.67924364
2015-05-19,15.46219384
2015-05-18,14.85179661
2015-05-17,12.33378944
2015-05-16,13.79618089
2015-05-15,15.0815495
2015-05-14,14.19848984
2015-05-13,15.40723591
2015-05-12,16.75259925
2015-05-11,16.18034809
2015-05-10,15.2176298
2015-05-09,14.78591409
2015-05-08,15.86988861
2015-05-07,16.35823476
2015-05-06,16.01690293
2015-05-05,16.03734494
2015-05-04,13.94423733
2015-05-03,12.37823502
2015-05-02,14.07475563
2015-05-01,15.30178105
2015-04-30,16.08932183
2015-04-29,17.28262292
2015-04-28,15.80028461
2015-04-27,15.1962056
2015-04-26,13.29723822
2015-04-25,99.96396999
2015-04-24,16.22929386
2015-04-23,14.77482324
2015-04-22,16.12435635
2015-04-21,16.81026573
2015-04-20,15.96574801
2015-04-19,12.06487514
2015-04-18,13.91339511
2015-04-17,14.2760589
2015-04-16,15.02016737
2015-04-15,15.07987703
2015-04-14,16.94687098
2015-04-13,15.91337178
2015-04-12,14.35766331
2015-04-11,17.10524583
2015-04-10,29.80724162
2015-04-09,16.98327802
2015-04-08,15.47753386
2015-04-07,16.185038
2015-04-06,15.31261593
2015-04-05,14.3073758
2015-04-04,15.06052225
2015-04-03,14.6205005
2015-04-02,16.0150584
2015-04-01,18.11563857
2015-03-31,14.73616593
2015-03-30,14.80696195
2015-03-29,12.19379189
2015-03-28,12.89657663
2015-03-27,15.37769189
2015-03-26,14.07414031
2015-03-25,15.31775967
2015-03-24,14.32893236
2015-03-23,17.375943
2015-03-22,12.03965358
2015-03-21,14.67230432
2015-03-20,16.10498382
2015-03-19,16.03415694
2015-03-18,15.20202714
2015-03-17,14.75421706
2015-03-16,14.04389459
2015-03-15,11.85474118
2015-03-14,12.3819142
2015-03-13,13.87866807
2015-03-12,14.35821792
2015-03-11,15.46580835
2015-03-10,16.8128673
2015-03-09,14.01348729
2015-03-08,13.14254063
2015-03-07,13.57345998
2015-03-06,17.21188567
2015-03-05,14.20542004
2015-03-04,15.09375814
2015-03-03,15.32856227
2015-03-02,16.08425123
2015-03-01,12.66952726
2015-02-28,13.71948104
2015-02-27,14.17573583
2015-02-26,14.42623973
2015-02-25,15.13904695
2015-02-24,14.56045942
2015-02-23,13.83752097
2015-02-22,12.44675566
2015-02-21,14.40873654
2015-02-20,13.92458106
2015-02-19,13.71575584
2015-02-18,15.30417671
2015-02-17,15.13607471
2015-02-16,15.54431223
2015-02-15,13.43496996
2015-02-14,16.67820257
2015-02-13,15.93974552
2015-02-12,13.49018655
2015-02-11,14.66267797
2015-02-10,14.18461123
2015-02-09,13.78402009
2015-02-08,11.45311434
2015-02-07,12.10137628
2015-02-06,11.45022497
2015-02-05,12.51951528
2015-02-04,12.3462302
2015-02-03,13.44597638
2015-02-02,12.12436146
2015-02-01,11.00546903
2015-01-31,12.15581794
2015-01-30,11.96990901
2015-01-29,11.80085579
2015-01-28,12.2880246
2015-01-27,13.84178061
2015-01-26,16.3312645
2015-01-25,12.2871243
2015-01-24,12.18056487
2015-01-23,13.16868437
2015-01-22,13.45202348
2015-01-21,13.96816034
2015-01-20,14.41535966
2015-01-19,15.80453034
2015-01-18,12.75025624
2015-01-17,12.64597155
2015-01-16,15.88562435
2015-01-15,16.54900624
2015-01-14,15.87551555
2015-01-13,14.44909631
2015-01-12,32.63994364
2015-01-11,14.29837347
2015-01-10,15.44061914
2015-01-09,16.14480781
2015-01-08,14.45388694
2015-01-07,13.40521434
2015-01-06,12.85666757
2015-01-05,16.96708357
2015-01-04,20.28810703
2015-01-03,11.90608788
2015-01-02,10.72769484
2015-01-01,8.00307587
2014-12-31,12.44896755
2014-12-30,13.95085145
2014-12-29,14.06563348
2014-12-28,12.04266588
2014-12-27,19.41831457
2014-12-26,16.42976058
2014-12-25,9.64807936
2014-12-24,12.39728577
2014-12-23,14.11126208
2014-12-22,13.1266531
2014-12-21,11.33814908
2014-12-20,12.89936506
2014-12-19,14.30375502
2014-12-18,15.70384421
2014-12-17,13.840813
2014-12-16,14.58563393
2014-12-15,14.79932134
2014-12-14,10.70376498
2014-12-13,10.95838328
2014-12-12,11.48717516
2014-12-11,12.19265382
2014-12-10,12.66263071
2014-12-09,14.93934077
2014-12-08,12.62220787
2014-12-07,10.89598656
2014-12-06,11.67542429
2014-12-05,13.71698344
2014-12-04,14.05123147
2014-12-03,13.58502718
2014-12-02,14.21393491
2014-12-01,14.00206215
2014-11-30,11.696469
2014-11-29,11.54299905
2014-11-28,11.65678584
2014-11-27,11.78619228
2014-11-26,13.02889699
2014-11-25,12.20971239
2014-11-24,12.49930625
2014-11-23,11.46468237
2014-11-22,11.58254175
2014-11-21,13.09970976
2014-11-20,12.9020255
2014-11-19,13.42190503
2014-11-18,13.12671076
2014-11-17,14.59071691
2014-11-16,11.2481313
2014-11-15,11.49113334
2014-11-14,13.66636534
2014-11-13,15.77819904
2014-11-12,13.57996146
2014-11-11,13.37547938
2014-11-10,12.86996556
2014-11-09,15.08499306
2014-11-08,11.42289968
2014-11-07,14.19042877
2014-11-06,13.61566812
2014-11-05,13.4448337
2014-11-04,16.9453104
2014-11-03,12.83380219
2014-11-02,12.40614973
2014-11-01,13.16989149
2014-10-31,13.21155884
2014-10-30,14.37016784
2014-10-29,13.55763444
2014-10-28,13.72107912
2014-10-27,12.80693278
2014-10-26,10.7606396
2014-10-25,11.56370092
2014-10-24,13.03797728
2014-10-23,12.58522357
2014-10-22,12.4960203
2014-10-21,12.99216076
2014-10-20,12.24408182
2014-10-19,10.3090553
2014-10-18,11.15788265
2014-10-17,11.63600658
2014-10-16,12.18979168
2014-10-15,12.64154509
2014-10-14,13.09047261
2014-10-13,12.83998343
2014-10-12,11.06974068
2014-10-11,10.51275487
2014-10-10,13.41027929
2014-10-09,13.35198908
2014-10-08,13.07728331
2014-10-07,13.26892581
2014-10-06,12.29635546
2014-10-05,11.43225211
2014-10-04,13.09999729
2014-10-03,11.69504803
2014-10-02,11.80636226
2014-10-01,12.63437263
2014-09-30,12.33293377
2014-09-29,11.45663317
2014-09-28,11.08075213
2014-09-27,11.34818893
2014-09-26,47.43930673
2014-09-25,13.07804471
2014-09-24,13.42090123
2014-09-23,11.60787131
2014-09-22,10.88655821
2014-09-21,9.80993611
2014-09-20,9.96929167
2014-09-19,11.14791622
2014-09-18,12.45941455
2014-09-17,12.27569456
2014-09-16,14.7337395
2014-09-15,11.9467162
2014-09-14,10.41613288
2014-09-13,9.87754729
2014-09-12,10.4459308
2014-09-11,10.27418557
2014-09-10,14.66467827
2014-09-09,13.00607767
2014-09-08,11.323667
2014-09-07,19.46564618
2014-09-06,10.4899443
2014-09-05,10.7140055
2014-09-04,11.15620263
2014-09-03,11.28382249
2014-09-02,11.41237447
2014-09-01,10.30536727
2014-08-31,9.02275826
2014-08-30,9.7465966
2014-08-29,10.22007288
2014-08-28,10.66182195
2014-08-27,11.61214904
2014-08-26,13.09978465
2014-08-25,14.33068278
2014-08-24,8.65681711
2014-08-23,9.21595098
2014-08-22,10.85000669
2014-08-21,11.94405134
2014-08-20,12.02058864
2014-08-19,12.87741605
2014-08-18,10.68090312
2014-08-17,37.29813075
2014-08-16,14.69897958
2014-08-15,10.97370877
2014-08-14,12.6295534
2014-08-13,12.599707
2014-08-12,12.42984721
2014-08-11,11.68497448
2014-08-10,9.6259823
2014-08-09,9.89679335
2014-08-08,11.08588192
2014-08-07,11.21723833
2014-08-06,12.93168516
2014-08-05,12.15106865
2014-08-04,10.10701582
2014-08-03,8.36702521
2014-08-02,9.36154144
2014-08-01,10.87967636
2014-07-31,11.02486059
2014-07-30,10.85994311
2014-07-29,10.6532582
2014-07-28,9.70412523
2014-07-27,8.77568128
2014-07-26,9.50827747
2014-07-25,10.19839577
2014-07-24,10.633025
2014-07-23,11.23511096
2014-07-22,11.8573934
2014-07-21,10.02036474
2014-07-20,9.50599823
2014-07-19,10.4567612
2014-07-18,11.60568116
2014-07-17,12.74168175
2014-07-16,12.33196333
2014-07-15,11.87785856
2014-07-14,11.35018792
